stop month,station id,number of bikes,avg trip duration,station name,latitude,longitude
June,340.0,2276,968.9485940246045,Madison St & Clinton St,40.71269042,-73.98776323
June,341.0,1822,1081.3968166849615,Stanton St & Mangin St,40.71782143,-73.97628939
June,342.0,2177,856.2443729903537,Columbia St & Rivington St,40.71739973,-73.98016555
June,343.0,1266,1035.7322274881517,Clinton Ave & Flushing Ave,40.69794,-73.96986848
June,344.0,1379,919.2356780275562,Monroe St & Bedford Ave,40.6851443,-73.95380904
June,346.0,4718,879.3677405680373,Bank St & Hudson St,40.73652889,-74.00618026
June,347.0,6825,919.5832967032967,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001
June,349.0,3135,1023.2526315789473,Rivington St & Ridge St,40.71850211,-73.98329859
June,350.0,5667,815.8214222692783,Clinton St & Grand St,40.71559509,-73.9870295
June,351.0,3543,1152.009878633926,Front St & Maiden Ln,40.70530954,-74.00612572
June,353.0,1489,774.6789791806582,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
June,354.0,1701,1026.8918283362727,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
June,355.0,3931,1274.8025947596032,Bayard St & Baxter St,40.71602118,-73.99974372
June,356.0,1642,998.2606577344702,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
June,358.0,11264,923.1273970170455,Christopher St & Greenwich St,40.73291553,-74.00711384
June,359.0,7017,972.0857916488528,E 47 St & Park Ave,40.75510267,-73.97498696
June,360.0,2296,984.0187282229965,William St & Pine St,40.70717936,-74.00887308
June,361.0,5270,1018.3789373814042,Allen St & Hester St,40.71605866,-73.99190759
June,362.0,6900,920.7895652173913,Broadway & W 37 St,40.75172632,-73.98753523
June,363.0,2618,1163.8009931245226,West Thames St,40.70834698,-74.01713445
June,364.0,1853,831.4274150026984,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
June,365.0,1418,987.318053596615,Fulton St & Grand Ave,40.68223166,-73.9614583
June,366.0,2771,1101.6777336701552,Clinton Ave & Myrtle Ave,40.693261,-73.968896
June,368.0,9545,1031.5480356207438,Carmine St & 6 Ave,40.73038599,-74.00214988
June,369.0,3358,1323.8293627159023,Washington Pl & 6 Ave,40.73224119,-74.00026394
June,372.0,784,1016.2206632653061,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
June,373.0,880,878.1727272727272,Willoughby Ave & Walworth St,40.69331716,-73.95381995
June,376.0,2110,954.9943127962085,John St & William St,40.70862144,-74.00722156
June,377.0,6026,885.5446398937936,6 Ave & Canal St,40.72243797,-74.00566443
June,379.0,8756,1050.8475331201462,W 31 St & 7 Ave,40.749156,-73.9916
June,380.0,6364,870.0284412319296,W 4 St & 7 Ave S,40.73401143,-74.00293877
June,382.0,8414,722.7586165913953,University Pl & E 14 St,40.73492695,-73.99200509
June,383.0,5085,754.9598820058997,Greenwich Ave & Charles St,40.735238,-74.000271
June,385.0,663,896.8914027149322,E 55 St & 2 Ave,40.75797322,-73.96603308
June,386.0,2422,1009.780759702725,Centre St & Worth St,40.71494807,-74.00234482
June,387.0,6440,1380.582298136646,Centre St & Chambers St,40.71273266,-74.0046073
June,388.0,5654,849.7960735762292,W 26 St & 10 Ave,40.749717753,-74.002950346
June,389.0,3096,1064.4266795865633,Broadway & Berry St,40.71044554,-73.96525063
June,390.0,2057,840.7710257656781,Duffield St & Willoughby St,40.69221589,-73.9842844
June,391.0,2854,977.35423966363,Clark St & Henry St,40.69760127,-73.99344559
June,392.0,2570,1556.5933852140079,Jay St & Tech Pl,40.695065,-73.987167
June,393.0,2697,887.706340378198,E 5 St & Avenue C,40.72299208,-73.97995466
June,394.0,4471,816.7179601878775,E 9 St & Avenue C,40.72521311,-73.97768752
June,396.0,1006,2302.485089463221,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
June,397.0,877,1417.679589509692,Fulton St & Clermont Ave,40.68415748,-73.96922273
June,398.0,3983,1096.2257092643736,Atlantic Ave & Furman St,40.69165183,-73.99997859999999
June,399.0,1649,876.358399029715,Lafayette Ave & St James Pl,40.68851534,-73.9647628
June,400.0,874,1112.3352402745995,Pitt St & Stanton St,40.71926081,-73.98178024
June,401.0,5669,959.7426353854295,Allen St & Rivington St,40.72019576,-73.98997825
June,402.0,12639,770.9439037898568,Broadway & E 22 St,40.740343200000005,-73.98955109
June,403.0,5464,813.849560761347,E 2 St & 2 Ave,40.72502876,-73.99069656
June,405.0,8812,1082.6744212437586,Washington St & Gansevoort St,40.739323,-74.008119
June,406.0,2551,1262.9415915327322,Hicks St & Montague St,40.69512845,-73.99595065
June,408.0,2086,930.1955896452541,Market St & Cherry St,40.71076228,-73.99400398
June,410.0,4360,939.4371559633028,Suffolk St & Stanton St,40.72066442,-73.98517977
June,411.0,3207,998.0,E 6 St & Avenue D,40.72228087,-73.97668709
June,412.0,5491,1240.4977235476233,Forsyth St & Canal St,40.715815500000005,-73.99422366
June,414.0,2092,1278.656309751434,Pearl St & Anchorage Pl,40.70281858,-73.98765762
June,415.0,2568,952.946261682243,Pearl St & Hanover Square,40.7047177,-74.00926027
June,416.0,1759,758.2956225127914,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
June,417.0,4256,1170.3392857142858,Barclay St & Church St,40.71291224,-74.01020234
June,418.0,1682,1184.5321046373365,Front St & Gold St,40.70224,-73.982578
June,419.0,1011,725.0395647873393,Carlton Ave & Park Ave,40.69580705,-73.97355569
June,420.0,1149,841.8459530026109,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
June,421.0,920,718.0184782608695,Clermont Ave & Park Ave,40.69573398,-73.97129668
June,422.0,3211,1023.6091560261601,W 59 St & 10 Ave,40.770513,-73.988038
June,423.0,3666,987.5921985815603,W 54 St & 9 Ave,40.76584941,-73.98690506
June,426.0,14166,1257.2850487081746,West St & Chambers St,40.71754834,-74.01322069
June,427.0,3609,1481.8182321972845,Bus Slip & State St,40.701907,-74.013942
June,432.0,7073,831.6848579103633,E 7 St & Avenue A,40.72621788,-73.98379855
June,434.0,4389,916.9564821143769,9 Ave & W 18 St,40.74317449,-74.00366443
June,435.0,4511,730.3482598093549,W 21 St & 6 Ave,40.74173969,-73.99415556
June,436.0,794,2696.9496221662466,Hancock St & Bedford Ave,40.68216564,-73.95399026
June,437.0,1763,1766.2070334656835,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
June,438.0,7410,845.3390013495276,St Marks Pl & 1 Ave,40.72779126,-73.98564945
June,439.0,5906,791.780900778869,E 4 St & 2 Ave,40.726280700000004,-73.98978041
June,440.0,3523,921.347998864604,E 45 St & 3 Ave,40.75255434,-73.97282625
June,441.0,4570,894.4509846827134,E 52 St & 2 Ave,40.756014,-73.967416
June,442.0,5879,827.4351080115666,W 27 St & 7 Ave,40.746646999999996,-73.993915
June,443.0,777,3404.6357786357785,Bedford Ave & S 9 St,40.70853074,-73.96408963
June,445.0,8216,1077.093841285297,E 10 St & Avenue A,40.72740794,-73.98142006
June,446.0,6924,1065.9844020797227,W 24 St & 7 Ave,40.74487634,-73.99529885
June,447.0,5771,913.466990123029,8 Ave & W 52 St,40.76370739,-73.9851615
June,448.0,4618,908.0320485058467,W 37 St & 10 Ave,40.75660359,-73.9979009
June,450.0,4710,834.496390658174,W 49 St & 8 Ave,40.76227205,-73.98788205
June,453.0,8170,876.0646266829865,W 22 St & 8 Ave,40.74475148,-73.99915362
June,454.0,2632,1041.6732522796353,E 51 St & 1 Ave,40.75455731,-73.96592976
June,455.0,3583,1047.1735975439576,1 Ave & E 44 St,40.75001986,-73.96905301
June,456.0,3435,810.4672489082969,E 53 St & Madison Ave,40.75971079999999,-73.97402311
June,458.0,8086,1008.3413306950284,11 Ave & W 27 St,40.751396,-74.00522600000001
June,459.0,10281,992.2673864410077,W 20 St & 11 Ave,40.746745000000004,-74.007756
June,460.0,4574,1163.592479230433,S 4 St & Wythe Ave,40.71285887,-73.96590294
June,461.0,6089,758.2330431926425,E 20 St & 2 Ave,40.73587678,-73.98205027
June,462.0,9012,895.5330670217488,W 22 St & 10 Ave,40.74691959,-74.00451887
June,465.0,7028,1134.372936824132,Broadway & W 41 St,40.75513557,-73.98658032
June,466.0,6908,881.6123335263462,W 25 St & 6 Ave,40.74395411,-73.99144871
June,467.0,2736,783.5339912280701,Dean St & 4 Ave,40.68312489,-73.97895137
June,468.0,1954,1042.682702149437,Broadway & W 56 St,40.7652654,-73.98192338
June,469.0,5580,1189.6046594982079,Broadway & W 53 St,40.76344058,-73.98268129
June,470.0,5521,856.465314254664,W 20 St & 8 Ave,40.74345335,-74.00004031
June,471.0,2597,1362.9753561802079,Grand St & Havemeyer St,40.71286844,-73.95698119
June,472.0,6844,765.1604324956166,E 32 St & Park Ave,40.745712100000006,-73.98194829
June,473.0,3966,963.5030257186081,Rivington St & Chrystie St,40.72110063,-73.99192540000001
June,474.0,6052,851.2313284864507,5 Ave & E 29 St,40.7451677,-73.98683077
June,476.0,5385,774.675208913649,E 31 St & 3 Ave,40.74394314,-73.97966069
June,477.0,8166,845.959221160911,W 41 St & 8 Ave,40.75640548,-73.9900262
June,478.0,6134,885.9349527225302,11 Ave & W 41 St,40.76030096,-73.99884222
June,479.0,6175,888.4655870445345,9 Ave & W 45 St,40.76019252,-73.9912551
June,480.0,4102,817.5982447586543,W 53 St & 10 Ave,40.76669671,-73.99061728
June,481.0,3454,1075.5807759119862,S 3 St & Bedford Ave,40.71260486,-73.96264403
June,482.0,6463,756.2449326937955,W 15 St & 7 Ave,40.73935542,-73.99931783
June,483.0,4712,678.4433361629881,E 12 St & 3 Ave,40.73223272,-73.98889957
June,484.0,3957,1023.7455142784938,W 44 St & 5 Ave,40.75500254,-73.98014437
June,485.0,4727,889.5980537338693,W 37 St & 5 Ave,40.75038009,-73.98338988
June,486.0,8584,827.0472972972973,Broadway & W 29 St,40.7462009,-73.98855723
June,487.0,5527,774.6417586394066,E 20 St & FDR Drive,40.73314259,-73.97573881
June,489.0,303,950.7359735973597,10 Ave & W 28 St,40.75066386,-74.00176802
June,490.0,7213,821.1983917925967,8 Ave & W 33 St,40.751551,-73.993934
June,491.0,8023,714.9841705097843,E 24 St & Park Ave S,40.74096374,-73.98602213
June,492.0,10603,889.9761388286335,W 33 St & 7 Ave,40.75019995,-73.99093085
June,493.0,4368,1006.4061355311355,W 45 St & 6 Ave,40.7568001,-73.98291153
June,494.0,6194,765.9426864707782,W 26 St & 8 Ave,40.74734825,-73.99723551
June,495.0,4902,844.3776009791922,W 47 St & 10 Ave,40.76269882,-73.99301222
June,496.0,6434,742.949331675474,E 16 St & 5 Ave,40.73726186,-73.99238967
June,497.0,10810,737.3931544865865,E 17 St & Broadway,40.73704984,-73.99009296
June,499.0,11310,1212.0212201591512,Broadway & W 60 St,40.76915505,-73.98191841
June,500.0,3329,915.1997596875939,Broadway & W 51 St,40.76228826,-73.98336183
June,501.0,6301,1012.3253451833042,FDR Drive & E 35 St,40.744219,-73.97121214
June,502.0,3607,909.635708344885,Henry St & Grand St,40.714215,-73.981346
June,503.0,5388,738.3743504083147,E 20 St & Park Ave,40.73827428,-73.98751968
June,504.0,8255,799.1173834039976,1 Ave & E 16 St,40.73221853,-73.98165557
June,507.0,5712,904.4350490196078,E 25 St & 2 Ave,40.73912601,-73.97973776
June,508.0,4935,1039.4946301925024,W 46 St & 11 Ave,40.76341379,-73.99667444
June,513.0,3100,940.1338709677419,W 56 St & 10 Ave,40.768254,-73.988639
June,514.0,13616,1261.586589306698,12 Ave & W 40 St,40.76087502,-74.00277668
June,515.0,5270,866.59165085389,W 43 St & 10 Ave,40.76009437,-73.99461843
June,516.0,2145,1144.3631701631703,E 47 St & 1 Ave,40.75206862,-73.96784384
June,517.0,4321,867.7458921545939,Pershing Square South,40.751581,-73.97791
June,518.0,6071,938.1444572558063,E 39 St & 2 Ave,40.74780373,-73.97344190000001
June,519.0,14699,900.1336825634397,Pershing Square North,40.751872999999996,-73.97770600000001
June,520.0,5303,895.6773524420139,W 52 St & 5 Ave,40.75992262,-73.97648516
June,522.0,2831,971.936418226775,E 51 St & Lexington Ave,40.75714758,-73.97207836
June,523.0,8145,924.1414364640884,W 38 St & 8 Ave,40.75466591,-73.99138152
June,524.0,2687,953.3725344250093,W 43 St & 6 Ave,40.75527307,-73.98316936
June,525.0,8213,1239.6051381955438,W 34 St & 11 Ave,40.75594159,-74.0021163
June,526.0,1882,847.2173219978746,E 33 St & 5 Ave,40.74765947,-73.98490707
June,528.0,5874,834.6370446033368,2 Ave & E 31 St,40.74290902,-73.97706058
June,529.0,5150,1126.2330097087379,W 42 St & 8 Ave,40.75756989999999,-73.99098507
June,530.0,5918,1100.101216627239,11 Ave & W 59 St,40.771496710544405,-73.99046033620834
June,531.0,5662,1002.0536912751678,Forsyth St & Broome St,40.71893904,-73.99266288
June,532.0,5600,1356.1475,S 5 Pl & S 5 St,40.710451,-73.960876
June,533.0,4431,927.7104491085533,Broadway & W 38 St,40.75299641,-73.98721619
June,534.0,2331,1284.4598884598884,Water - Whitehall Plaza,40.70255065,-74.0127234
June,536.0,4070,886.6727272727272,1 Ave & E 30 St,40.74144387,-73.97536082
June,539.0,5818,904.7048814025438,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
June,540.0,4234,782.8830892772792,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
June,545.0,5927,822.3382824363084,E 23 St & 1 Ave,40.736502,-73.97809472
June,546.0,4535,756.2910694597574,E 30 St & Park Ave S,40.74444921,-73.98303529
June,2000.0,4178,1241.0962182862613,Front St & Washington St,40.70255088,-73.98940236
June,2002.0,4463,957.6399282993502,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999
June,2003.0,5829,742.3170355120947,1 Ave & E 18 St,40.73381219196632,-73.9805442094803
June,2005.0,163,779.7791411042945,Railroad Ave & Kay Ave,40.70531194,-73.97100056
June,2006.0,9067,1478.542296239109,Central Park S & 6 Ave,40.76590936,-73.97634151
June,2008.0,7811,1321.4914863653821,Little West St & 1 Pl,40.70569254,-74.01677685
June,2009.0,2524,1208.4449286846275,Catherine St & Monroe St,40.71117444,-73.99682619
June,2012.0,3766,912.8539564524694,E 27 St & 1 Ave,40.739445,-73.97680600000001
June,2017.0,2214,1060.9205058717255,E 43 St & 2 Ave,40.75022392,-73.97121414
June,2021.0,5003,958.0349790125924,W 45 St & 8 Ave,40.75929124,-73.98859651
June,2022.0,1315,1181.8790874524716,E 60 St & York Ave,40.759107,-73.959223
June,2023.0,3926,910.46841569027,E 55 St & Lexington Ave,40.75968085,-73.97031366
June,3002.0,10362,1193.6006562439684,South End Ave & Liberty St,40.711512,-74.01575600000001
June,3016.0,6830,1054.679355783309,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937
June,3040.0,7,55409.71428571428,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844
June,3041.0,921,3250.71769815418,Kingston Ave & Herkimer St,40.67890679,-73.94142771
June,3042.0,1028,6763.527237354086,Fulton St & Utica Ave,40.6794268,-73.92989109999999
June,3043.0,663,1608.9110105580694,Lewis Ave & Decatur St,40.6814598,-73.934903
June,3044.0,358,15980.198324022347,Albany Ave & Fulton St,40.6800105,-73.938475
June,3046.0,711,2068.2109704641352,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
June,3047.0,927,1940.042071197411,Halsey St & Tompkins Ave,40.682368700000005,-73.944118
June,3048.0,631,1538.4294770206022,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977
June,3049.0,1063,1214.3499529633114,Cambridge Pl & Gates Ave,40.68488,-73.96304
June,3050.0,836,1367.566985645933,Putnam Ave & Throop Ave,40.6851532,-73.94111
June,3052.0,1162,1966.0507745266782,Lewis Ave & Madison St,40.686312,-73.935775
June,3053.0,837,3601.3859020310633,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001
June,3054.0,802,3048.4763092269327,Greene Ave & Throop Ave,40.6894932,-73.942061
June,3055.0,919,1050.588683351469,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916
June,3056.0,964,2049.9159751037346,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
June,3057.0,1108,966.5812274368232,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416
June,3058.0,939,3419.5708200212994,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
June,3059.0,621,4643.0805152979065,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877
June,3060.0,762,958.514435695538,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
June,3061.0,389,2702.4704370179948,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
June,3062.0,941,1334.5770456960681,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
June,3063.0,575,955.1739130434783,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
June,3064.0,1547,2617.78603749192,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
June,3065.0,721,1528.2108183079056,Union Ave & Wallabout St,40.70029511,-73.95032283
June,3066.0,625,980.9456,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
June,3067.0,1064,1065.3618421052631,Broadway & Whipple St,40.7016657,-73.9437303
June,3068.0,658,2772.206686930091,Humboldt St & Varet St,40.7031724,-73.940636
June,3069.0,739,733.0514208389716,Lorimer St & Broadway,40.70411791,-73.94818595
June,3070.0,672,858.171130952381,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
June,3071.0,984,1052.5071138211383,Boerum St & Broadway,40.70538077,-73.94976519
June,3072.0,749,1833.849132176235,Leonard St & Boerum St,40.70583339,-73.94644578
June,3074.0,1411,3377.834160170092,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
June,3075.0,461,970.0954446854664,Division Ave & Marcy Ave,40.70708701,-73.95796783
June,3076.0,1767,959.3967176004527,Scholes St & Manhattan Ave,40.70870368,-73.9448625
June,3077.0,1799,938.9488604780433,Stagg St & Union Ave,40.70877084,-73.95095259
June,3078.0,2425,1267.2977319587628,Broadway & Roebling St,40.70924826276157,-73.96063148975372
June,3080.0,1466,932.2639836289222,S 4 St & Rodney St,40.709340000000005,-73.95608
June,3081.0,1760,1052.8823863636364,Graham Ave & Grand St,40.711863,-73.944024
June,3082.0,2107,884.9719981015662,Hope St & Union Ave,40.71167351,-73.95141312
June,3083.0,1017,1105.0176991150443,Bushwick Ave & Powers St,40.71247661,-73.94100005
June,3085.0,2120,906.2839622641509,Roebling St & N 4 St,40.714690000000004,-73.95739
June,3086.0,2692,868.1158989598812,Graham Ave & Conselyea St,40.715143,-73.944507
June,3087.0,2176,824.9278492647059,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
June,3088.0,978,840.5245398773006,Union Ave & Jackson St,40.7160751,-73.95202900000001
June,3092.0,3382,1022.0736250739208,Berry St & N 8 St,40.7190095,-73.95852515
June,3093.0,5095,787.0812561334642,N 6 St & Bedford Ave,40.71745169,-73.95850939
June,3094.0,1313,761.5742574257425,Graham Ave & Withers St,40.7169811,-73.94485918
June,3095.0,922,1142.3969631236444,Graham Ave & Herbert St,40.71929301,-73.94500379
June,3096.0,2641,817.1643316925407,Union Ave & N 12 St,40.71924,-73.95241999999999
June,3100.0,1723,792.720835751596,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694
June,3101.0,2708,836.6048744460857,N 12 St & Bedford Ave,40.72079821,-73.95484712
June,3102.0,1617,1476.395794681509,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001
June,3105.0,921,1468.4505971769815,N 15 St & Wythe Ave,40.724055,-73.955736
June,3106.0,1782,1162.7154882154882,Driggs Ave & N Henry St,40.72325,-73.94308000000001
June,3107.0,3128,793.0556265984654,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
June,3108.0,2513,781.2124950258655,Nassau Ave & Russell St,40.725570000000005,-73.94434
June,3109.0,1497,757.1549766199065,Banker St & Meserole Ave,40.72606,-73.95621
June,3110.0,2670,745.8014981273408,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
June,3112.0,4185,1113.1885304659497,Milton St & Franklin St,40.72906,-73.95779
June,3113.0,2648,995.4739425981874,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394
June,3115.0,1270,1146.8692913385826,India St & Manhattan Ave,40.73232194,-73.9550858
June,3116.0,2357,910.3640220619432,Huron St & Franklin St,40.732659999999996,-73.95826
June,3117.0,1683,1134.6173499702911,Franklin St & Dupont St,40.735640000000004,-73.95866
June,3118.0,2362,938.8640982218459,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001
June,3119.0,2786,651.2089016511127,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
June,3121.0,724,919.4530386740331,Jackson Ave & 46 Rd,40.74524768,-73.94733276
June,3122.0,535,985.2822429906543,48 Ave & 5 St,40.74436328706688,-73.95587325096129
June,3123.0,568,2353.345070422535,31 St & Thomson Ave,40.74469738,-73.93540375
June,3124.0,2064,832.9297480620155,46 Ave & 5 St,40.74731,-73.95451
June,3125.0,1385,917.6519855595668,45 Rd & 11 St,40.74708586,-73.94977234
June,3126.0,1723,880.7527568195009,44 Dr & Jackson Ave,40.74718234,-73.9432635
June,3127.0,677,1127.397341211226,9 St & 44 Rd,40.74966,-73.9521
June,3128.0,361,760.1468144044321,21 St & 43 Ave,40.75052534,-73.94594845
June,3129.0,3097,1179.0894413948984,Queens Plaza North & Crescent St,40.75110165,-73.94073717
June,3130.0,1036,755.8996138996139,21 St & Queens Plaza North,40.75325964,-73.94335788
June,3131.0,1277,852.2725137039937,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
June,3132.0,3519,995.7070190394999,E 59 St & Madison Ave,40.76350532,-73.97109243
June,3134.0,1867,954.6309587573647,3 Ave & E 62 St,40.76312584,-73.96526895
June,3135.0,1658,834.099517490953,E 75 St & 3 Ave,40.77112927,-73.95772297
June,3136.0,2200,1200.3004545454546,5 Ave & E 63 St,40.766368,-73.971518
June,3137.0,5976,1414.9499665327978,5 Ave & E 73 St,40.77282817,-73.96685276
June,3139.0,2119,1098.305804624823,E 72 St & Park Ave,40.77118287540658,-73.96409422159195
June,3140.0,5055,946.6265084075173,1 Ave & E 78 St,40.77140426,-73.9535166
June,3141.0,5844,939.0711841204654,1 Ave & E 68 St,40.76500525,-73.95818491
June,3142.0,5009,972.4603713316031,1 Ave & E 62 St,40.761227399999996,-73.96094022
June,3143.0,3936,1413.4895833333333,5 Ave & E 78 St,40.77632142182271,-73.96427392959596
June,3144.0,567,963.1904761904761,E 81 St & Park Ave,40.77677702,-73.95900970000001
June,3145.0,1705,1418.8228739002932,E 84 St & Park Ave,40.77862688,-73.95772073
June,3146.0,1399,980.8699070764832,E 81 St & 3 Ave,40.77573034,-73.9567526
June,3148.0,2545,966.4196463654224,E 84 St & 1 Ave,40.77565541,-73.95068615
June,3150.0,1322,842.2617246596067,E 85 St & York Ave,40.77536905,-73.94803392
June,3151.0,2056,892.4756809338521,E 81 St & York Ave,40.7728384,-73.94989233
June,3152.0,741,913.5141700404859,3 Ave & E 71 St,40.76873687,-73.96119945
June,3154.0,1605,750.2517133956386,E 77 St & 3 Ave,40.77314236,-73.95856158
June,3155.0,2461,861.7626980902072,Lexington Ave & E 63 St,40.76440023,-73.96648977
June,3156.0,3245,837.7929121725732,E 72 St & York Ave,40.76663814,-73.95348296
June,3157.0,1173,1055.2020460358056,East End Ave & E 86 St,40.77518615,-73.94446054
June,3158.0,4215,1008.9750889679715,W 63 St & Broadway,40.77163851,-73.98261428
June,3159.0,3759,858.0899175312583,W 67 St & Broadway,40.77492513,-73.98266566
June,3160.0,3616,1343.9148230088495,Central Park West & W 76 St,40.77896784,-73.97374737
June,3161.0,2310,976.160606060606,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
June,3162.0,2195,1018.8911161731207,W 78 St & Broadway,40.78339981,-73.98093133
June,3163.0,5722,1239.4044040545264,Central Park West & W 68 St,40.7734066,-73.97782542
June,3164.0,5129,892.7677909923962,Columbus Ave & W 72 St,40.7770575,-73.97898475
June,3165.0,6477,1461.2867068087078,Central Park West & W 72 St,40.77579376683666,-73.97620573639871
June,3166.0,3692,1473.622968580715,Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448
June,3167.0,4996,877.4523618895116,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842
June,3168.0,4659,1463.902339557845,Central Park West & W 85 St,40.78472675,-73.96961715
June,3169.0,2451,1772.1954304365565,Riverside Dr & W 82 St,40.78720869,-73.98128127
June,3170.0,2679,882.7290033594625,W 84 St & Columbus Ave,40.78499979,-73.97283406
June,3171.0,3137,873.3047497609181,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
June,3172.0,1913,931.8207004704652,W 74 St & Columbus Ave,40.7785669,-73.97754961
June,3173.0,4034,1399.3562221120476,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
June,3175.0,3375,976.9724444444445,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
June,3177.0,2468,984.5089141004862,W 84 St & Broadway,40.7867947,-73.977112
June,3178.0,2465,1524.4519269776877,Riverside Dr & W 78 St,40.78414472,-73.98362492
June,3179.0,600,1704.8983333333333,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
June,3182.0,2299,2008.1722488038276,Yankee Ferry Terminal,40.686931,-74.016966
June,3185.0,9,4577.444444444444,City Hall,40.717732500000004,-74.04384499999999
June,3195.0,1,8294.0,Sip Ave,40.73089709786179,-74.06391263008119
June,3198.0,1,2007.0,Heights Elevator,40.748715945380226,-74.04044330120088
June,3199.0,1,5851.0,Newport Pkwy,40.728744799999994,-74.03210820000001
June,3203.0,1,6925.0,Hamilton Park,40.727595965999996,-74.044247311
June,3210.0,2,4112.0,Pershing Field,40.742677141,-74.051788633
June,3213.0,1,1764.0,Van Vorst Park,40.71848892,-74.047726625
June,3221.0,533,1100.3864915572233,47 Ave & 31 St,40.743,-73.93561
June,3223.0,696,850.9109195402299,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727
June,3226.0,2688,1262.8590029761904,W 82 St & Central Park West,40.78275,-73.97137
June,3231.0,938,902.9648187633262,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
June,3232.0,3697,1550.3524479307546,Bond St & Fulton St,40.68962188790333,-73.98304268717766
June,3233.0,5864,864.9101296043656,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
June,3235.0,4224,840.0726799242424,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882
June,3236.0,4270,950.3224824355972,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187
June,3241.0,1048,3655.7767175572517,Monroe St & Tompkins Ave,40.686203000000006,-73.944694
June,3242.0,1937,860.3479607640681,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397
June,3243.0,1363,974.2281731474689,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478
June,3244.0,4304,729.1507899628252,University Pl & E 8 St,40.73143724085228,-73.99490341544151
June,3245.0,50,623621.1,NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842
June,3249.0,945,984.5460317460318,Verona Pl & Fulton St,40.680356084043396,-73.94767910242079
June,3254.0,2639,1957.035619552861,Soissons Landing,40.69231660719192,-74.01486575603484
June,3255.0,12061,1049.5270707238205,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
June,3256.0,8701,1201.3205378692105,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603
June,3258.0,5474,818.3925831202046,W 27 St & 10 Ave,40.750181563256824,-74.00218427181244
June,3259.0,4527,886.7013474707312,9 Ave & W 28 St,40.74937024193277,-73.99923384189607
June,3260.0,5790,864.6333333333333,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
June,3263.0,8055,724.1932960893855,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097
